ART Link Max,ART Link Mid,Base Infectivity,Central: Infmrl Condoms Late,Central: LOW Risk,Central: Trns Condoms Late,Circumcision Reduced Acquire,Copperbelt: Infmrl Condoms Late,Copperbelt: LOW Risk,Copperbelt: Trns Condoms Late,Demographic_Coverage__KP_Seeding_Central,Demographic_Coverage__KP_Seeding_Copperbelt,Demographic_Coverage__KP_Seeding_Eastern,Demographic_Coverage__KP_Seeding_Luapula,Demographic_Coverage__KP_Seeding_Lusaka,Demographic_Coverage__KP_Seeding_Muchinga,Demographic_Coverage__KP_Seeding_Northern,Demographic_Coverage__KP_Seeding_Northwestern,Demographic_Coverage__KP_Seeding_Southern,Demographic_Coverage__KP_Seeding_Western,Eastern: Infmrl Condoms Late,Eastern: LOW Risk,Eastern: Trns Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Dur Het,Luapula: Infmrl Condoms Late,Luapula: LOW Risk,Luapula: Trns Condoms Late,Lusaka: Infmrl Condoms Late,Lusaka: LOW Risk,Lusaka: Trns Condoms Late,Male To Female Old,Male To Female Young,Max Infmrl F LOW,Max Infmrl F MED,Max Infmrl M LOW,Max Infmrl M MED,Max Mrtl F ME,Max Mrtl M ME,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,Muchinga: Infmrl Condoms Late,Muchinga: LOW Risk,Muchinga: Trns Condoms Late,Northern: Infmrl Condoms Late,Northern: LOW Risk,Northern: Trns Condoms Late,Northwestern: Infmrl Condoms Late,Northwestern: LOW Risk,Northwestern: Trns Condoms Late,Pr Ex Infmrl Fem LOW,Pr Ex Infmrl Fem MED,Pr Ex Infmrl Male LOW,Pr Ex Infmrl Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,PreART Link Max,PreART Link Mid,PreART Link Min,Risk Assortivity,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Southern: Infmrl Condoms Late,Southern: LOW Risk,Southern: Trns Condoms Late,Start_Year__KP_Seeding_Year_Central,Start_Year__KP_Seeding_Year_Copperbelt,Start_Year__KP_Seeding_Year_Eastern,Start_Year__KP_Seeding_Year_Luapula,Start_Year__KP_Seeding_Year_Lusaka,Start_Year__KP_Seeding_Year_Muchinga,Start_Year__KP_Seeding_Year_Northern,Start_Year__KP_Seeding_Year_Northwestern,Start_Year__KP_Seeding_Year_Southern,Start_Year__KP_Seeding_Year_Western,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Western: Infmrl Condoms Late,Western: LOW Risk,Western: Trns Condoms Late,iteration_number,likelihood,parameterization_id,run_number,sim_id
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.7681255255015532,0.6,0.0,0.330078204083618,0.046531860082868345,0.032635772608679274,0.04084491022585421,0.21464759176707066,0.10480062318474889,0.24472243995563342,0.01,0.016020197296829457,0.09212532607350324,0.11356558224777917,0.33260934311273405,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.9144629791848875,0.221650376195391,0.7293856994132492,0.14204798963167994,0.395151764077586,0.14058113184315818,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,0.872714880116124,0.0950601585273906,0.9943974355422922,0.8879476278937534,0.446287507383228,0.03519682463416277,0.36903948792858454,0.288686140712147,0.6707425124529152,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.06731641003734415,0.378176730876569,0.6529013884409377,1975.073829021076,1978.4972273906662,1985.3301906640972,1970.0,1970.0,1970.122473332391,1978.1544778534565,1980.3686383929605,1982.5804555295347,1979.3591628315753,2001.29656235789,2.36008597080353,0.00135026850353989,0.030415558827652765,0.283319058264411,0.15603957496239654,6,99.31747835743434,0,12996,Simulation_FLJTKY28
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.7681255255015532,0.6,0.0,0.330078204083618,0.046531860082868345,0.032635772608679274,0.04084491022585421,0.21464759176707066,0.10480062318474889,0.24472243995563342,0.01,0.016020197296829457,0.09212532607350324,0.11356558224777917,0.33260934311273405,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.9144629791848875,0.221650376195391,0.7293856994132492,0.14204798963167994,0.395151764077586,0.14058113184315818,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,0.872714880116124,0.0950601585273906,0.9943974355422922,0.8879476278937534,0.446287507383228,0.03519682463416277,0.36903948792858454,0.288686140712147,0.6707425124529152,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.06731641003734415,0.378176730876569,0.6529013884409377,1975.073829021076,1978.4972273906662,1985.3301906640972,1970.0,1970.0,1970.122473332391,1978.1544778534565,1980.3686383929605,1982.5804555295347,1979.3591628315753,2001.29656235789,2.36008597080353,0.00135026850353989,0.030415558827652765,0.283319058264411,0.15603957496239654,6,99.31747835743434,1,59055,Simulation_2WWB6L3D
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.7681255255015532,0.6,0.0,0.330078204083618,0.046531860082868345,0.032635772608679274,0.04084491022585421,0.21464759176707066,0.10480062318474889,0.24472243995563342,0.01,0.016020197296829457,0.09212532607350324,0.11356558224777917,0.33260934311273405,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.9144629791848875,0.221650376195391,0.7293856994132492,0.14204798963167994,0.395151764077586,0.14058113184315818,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,0.872714880116124,0.0950601585273906,0.9943974355422922,0.8879476278937534,0.446287507383228,0.03519682463416277,0.36903948792858454,0.288686140712147,0.6707425124529152,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.06731641003734415,0.378176730876569,0.6529013884409377,1975.073829021076,1978.4972273906662,1985.3301906640972,1970.0,1970.0,1970.122473332391,1978.1544778534565,1980.3686383929605,1982.5804555295347,1979.3591628315753,2001.29656235789,2.36008597080353,0.00135026850353989,0.030415558827652765,0.283319058264411,0.15603957496239654,6,99.31747835743434,2,31080,Simulation_9IGOKDZA
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,6,99.31591524724969,3,58775,Simulation_FV3G6GEF
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,6,99.31591524724969,4,54506,Simulation_7K5ZXCQU
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,6,99.31591524724969,5,41740,Simulation_2ABPC7UA
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,5,99.29657301232595,6,53317,Simulation_95868F7Y
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,5,99.29657301232595,7,2676,Simulation_74VABNFX
0.900415090022264,2001.05367815853,0.000658049988137405,0.0,0.255498673036177,0.8036536125506224,0.6,0.02600240769117374,0.330078204083618,0.12303926892668633,0.026614619812810145,0.0510641871226533,0.13787465951024522,0.06223750397635555,0.18790800465942092,0.01,0.01,0.05461362364244941,0.12148871676552897,0.24948145974173197,1.0,0.121868492482306,1.0,0.00032670785736624,2002.789368,0.288440457896589,0.75,0.993365963931716,0.221650376195391,0.6624642756216383,0.1310934908677715,0.395151764077586,0.014838318715045252,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,1.0,0.446287507383228,0.07990203691837869,0.39780297295125483,0.288686140712147,0.667120660575574,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.0,0.378176730876569,0.6462286049316813,1976.7132342449445,1979.5398165060908,1984.3873490947667,1975.727215410035,1972.258450922601,1971.8823718390086,1976.8985985387242,1980.5208143850575,1981.7995583770341,1979.3010761346911,2001.29656235789,2.36008597080353,0.00135026850353989,0.05750252014989467,0.283319058264411,0.08492532970907786,5,99.29657301232595,8,59452,Simulation_U4UPDCJV
0.900415090022264,2001.05367815853,0.000658049988137405,0.1391085423710418,0.255498673036177,0.9032080632394099,0.6,0.05699004828762129,0.330078204083618,0.10423799645964268,0.09237229946813658,0.07292555511454203,0.23893886282649396,0.1654278055454292,0.2916939630762864,0.01,0.06776328310374821,0.09154293168545734,0.21346762342848913,0.058379007749405964,1.0,0.121868492482306,0.9966831019275193,0.00032670785736624,2002.789368,0.288440457896589,0.75,1.0,0.221650376195391,0.5969577744108264,0.06584333785191242,0.395151764077586,0.02403531350368973,1.11247755805908,2.26154624038601,1.21853602956715,2.76579821196633,1.34356628685348,2.70230847725607,1.7602276432905,1.86152532283732,1.95751180447129,2.38937717475767,1.861181867682,2.48697611966592,0.247035322003042,1994.323885,1.66784081403387,0.000151940868159564,1.0,0.0950601585273906,1.0,0.8508463593929461,0.446287507383228,0.08599242964876823,0.4448599373878823,0.288686140712147,0.6476850432540439,0.289761028337281,0.404566634121599,0.286213622743763,0.396354197417793,0.0608225887738051,0.3116864843045,0.184386490919862,0.287814625075045,0.959334475337208,2008.50676847148,0.824382156427438,0.159566721712443,0.22108015674142,19.9609856656853,0.165108885953777,16.8039276633964,0.02412922996150141,0.378176730876569,0.6655061106332762,1977.2956743530283,1980.4128266517118,1985.430773331449,1976.1927042700952,1970.0,1972.7725709303315,1975.9426551349984,1979.4823386727041,1983.4682509489392,1976.8860765414029,2001.29656235789,2.36008597080353,0.00135026850353989,0.044539689501488525,0.283319058264411,0.18698866868564107,5,99.28134942458473,9,64178,Simulation_DCSATARU
